0,24672
1,88128
2,91261
3,95533
4,95286
5,95456
6,95282
7,95382
8,34003
9,8849
10,9004
11,9144
12,7736
13,8152
14,8148
15,8116
16,7132
17,7256
18,7564
19,7136
20,7100
21,7028
22,7292
23,7752
24,7148
25,7140
26,7196
27,7192
28,7244
29,7328
30,7328
31,7176
32,6968
33,7232
34,7196
35,7008
36,7168
37,7084
38,7172
39,7180
40,7176
41,7040
42,7316
43,7156
44,7252
45,7180
46,7240
47,7056
48,7128
49,7004
50,7360
51,7060
52,7108
53,6944
54,7144
55,7128
56,7144
57,6936
58,7528
59,7100
60,7028
61,7032
62,7168
63,7084
64,7128
65,7160
66,7152
67,7120
68,7068
69,6932
70,7224
71,6996
72,7260
73,15765
74,8713
75,8364
76,6824
77,7052
78,6668
79,6976
80,6576
81,6692
82,6952
83,6988
84,6860
85,7012
86,7036
87,7072
88,6500
89,6684
90,6916
91,6976
92,7012
93,7056
94,6828
95,6596
96,6824
97,6744
98,6980
99,7064
100,6916
101,7028
102,7240
103,6876
104,7036
105,7184
106,6928
107,6984
108,6936
109,7040
110,6960
111,6912
112,7088
113,7472
114,6896
115,6952
116,6784
117,6920
118,7192
119,7228
120,6944
121,7044
122,7036
123,6876
124,6928
125,7044
126,6904
127,6892
128,6956
129,7012
130,6880
131,6976
132,6912
133,7012
134,7040
135,6868
136,7036
137,6964
138,6972
139,7092
140,6944
141,7080
142,7124
143,6972
144,6932
145,6940
146,7028
147,6936
148,6980
149,7008
150,7076
151,7096
152,7020
153,7024
154,7056
155,6884
156,7040
157,6992
158,7172
159,7116
160,6860
161,7048
162,7020
163,6976
164,6924
165,7068
166,7076
167,6880
168,7056
169,6968
170,6940
171,7020
172,7164
173,7132
174,7012
175,7032
176,7008
177,7380
178,7016
179,6968
180,6972
181,7000
182,7100
183,7840
184,6896
185,7000
186,6996
187,6992
188,7072
189,7080
190,7060
191,7164
192,6992
193,7828
194,7088
195,7464
196,7008
197,7152
198,7136
199,7144
200,6976
201,7100
202,7112
203,7188
204,6880
205,6936
206,7180
207,6956
208,6924
209,6916
210,6852
211,7200
212,6820
213,6848
214,7372
215,7084
216,6976
217,7056
218,7240
219,7136
220,6856
221,7268
222,6944
223,7032
224,6960
225,6876
226,7172
227,7084
228,7188
229,6952
230,6984
231,7160
232,6948
233,7016
234,6900
235,7208
236,6956
237,6908
238,7248
239,6860
240,7100
241,7128
242,6996
243,6924
244,7004
245,7052
246,7276
247,7068
248,7096
249,7124
250,7064
251,7184
252,7056
253,7068
254,7200
255,6864
256,7016
257,7004
258,6960
259,6944
260,6876
261,7428
262,7204
263,7132
264,7004
265,6932
266,7052
267,6952
268,6932
269,7016
270,7156
271,7012
272,7452
273,6928
274,7032
275,6848
276,6936
277,6952
278,7052
279,6944
280,6932
281,6988
282,6964
283,7104
284,7092
285,7052
286,7340
287,6884
288,6908
289,6836
290,6872
291,7136
292,6908
293,6976
294,7024
295,6924
296,6992
297,6896
298,6892
299,6948
300,6900
301,7048
302,7040
303,6916
304,7000
305,6864
306,7144
307,7016
308,7200
309,7080
310,7164
311,6996
312,7016
313,15127
314,7484
315,7192
316,7028
317,7092
318,7228
319,7056
320,6940
